 Time;Temp;RPM;COUNTER;BearingDE;BearingNDE;Unbal;Misal;Losenes 
2019-03-15-17:20:43; 27.0;0.0;0.0;0.9307724;0.9307724;0.03243633;0.0;0.0
2019-03-15-17:21:03; 27.0;0.0;0.0;0.7576516;0.7576516;0.05163913;0.0;0.0
2019-03-15-17:21:23; 27.0;0.0;0.0;1.007289;1.007289;0.03705474;0.0;0.0
2019-03-15-17:21:44; 27.0;0.0;0.0;1.092211;1.092211;0.04867807;0.0;0.0
2019-03-15-17:22:04; 27.0;0.0;0.0;0.9191288;0.9191288;0.04543186;0.0;0.0
2019-03-15-17:22:24; 27.0;0.0;0.0;0.8590082;0.8590082;0.02666485;0.0;0.0
2019-03-15-17:22:44; 27.0;0.0;0.0;0.7727759;0.7727759;0.04121037;0.0;0.0
2019-03-15-17:23:05; 27.0;0.0;0.0;0.8206613;0.8206613;0.06168279;0.0;0.0
2019-03-15-17:23:25; 27.0;0.0;0.0;1.017129;1.017129;0.05288611;0.0;0.0
2019-03-15-17:23:45; 27.0;0.0;0.0;0.8650995;0.8650995;0.07475198;0.0;0.0
2019-03-15-17:24:05; 27.0;0.0;0.0;0.9379432;0.9379432;0.05192245;0.0;0.0
2019-03-15-17:24:25; 27.0;0.0;0.0;0.8991947;0.8991947;0.01912749;0.0;0.0
2019-03-15-17:24:46; 27.0;0.0;0.0;0.8970124;0.8970124;0.03440377;0.0;0.0
2019-03-15-17:25:06; 26.9;65118.0;0.0;22.00659;22.00659;0.9590964;0.0;0.0
2019-03-15-17:25:26; 26.9;65121.0;0.0;17.50074;17.50074;0.9761589;0.0;0.0
2019-03-15-17:25:46; 27.0;65119.0;0.0;17.07939;17.07939;0.9593786;0.0;0.0
2019-03-15-17:26:06; 27.0;65112.0;0.0;22.58253;22.58253;0.8281899;0.0;0.0
2019-03-15-17:26:27; 27.0;65118.0;0.0;22.39596;22.39596;0.7929424;0.0;0.0
2019-03-15-17:26:47; 27.1;65111.0;0.0;21.34884;21.34884;0.7556345;0.0;0.0
2019-03-15-17:27:07; 27.1;65118.0;0.0;26.02457;26.02457;0.9809024;0.0;0.0
2019-03-15-17:27:27; 27.1;65121.0;0.0;20.73642;20.73642;0.9570456;0.0;0.0
2019-03-15-17:27:47; 27.2;65117.0;0.0;20.09951;20.09951;0.8746134;0.0;0.0
2019-03-15-17:28:08; 27.2;65123.0;0.0;20.69871;20.69871;0.8990194;0.0;0.0
2019-03-15-17:28:28; 27.3;0.0;0.0;0.7554266;0.7554266;0.04824803;0.0;0.0
2019-03-15-17:28:48; 27.3;0.0;0.0;0.7465041;0.7465041;0.05017915;0.0;0.0
2019-03-15-17:29:08; 27.3;0.0;0.0;1.013323;1.013323;0.0541993;0.0;0.0
2019-03-15-17:29:29; 27.3;0.0;0.0;1.157718;1.157718;0.02308155;0.0;0.0
2019-03-15-17:29:49; 27.4;0.0;0.0;0.8090015;0.8090015;0.05756159;0.0;0.0
2019-03-15-17:30:09; 27.4;0.0;0.0;0.9324488;0.9324488;0.03126575;0.0;0.0
2019-03-15-17:30:29; 27.4;0.0;0.0;1.040885;1.040885;0.03898103;0.0;0.0
2019-03-15-17:30:49; 27.4;0.0;0.0;0.9181392;0.9181392;0.05487164;0.0;0.0
2019-03-15-17:31:10; 27.4;0.0;0.0;0.7186416;0.7186416;0.04922758;0.0;0.0
2019-03-15-17:31:30; 27.4;0.0;0.0;1.122454;1.122454;0.05237391;0.0;0.0
2019-03-15-17:31:50; 27.4;0.0;0.0;0.9171745;0.9171745;0.10508908;0.0;0.0
2019-03-15-17:32:10; 27.4;0.0;0.0;0.9277347;0.9277347;0.03211259;0.0;0.0
2019-03-15-17:32:30; 27.4;0.0;0.0;0.8288402;0.8288402;0.06756655;0.0;0.0
2019-03-15-17:32:51; 27.3;65106.0;0.0;19.94735;19.94735;0.8947021;0.0;0.0
2019-03-15-17:33:11; 27.3;65116.0;0.0;18.26646;18.26646;0.9659474;0.0;0.0
2019-03-15-17:33:31; 27.4;65118.0;0.0;23.75736;23.75736;1.009927;0.0;0.0
2019-03-15-17:33:51; 27.4;0.0;0.0;4.517269;4.517269;0.08114258;0.0;0.0
2019-03-15-17:34:12; 27.4;65216.0;0.0;28.06946;28.06946;0.9158133;0.0;0.0
2019-03-15-17:34:32; 27.4;0.0;0.0;6.868437;6.868437;0.04036252;0.0;0.0
2019-03-15-17:34:52; 27.4;65299.0;0.0;21.4421;21.4421;1.03143;0.0;0.0
2019-03-15-17:35:12; 27.5;65303.0;0.0;18.36787;18.36787;0.9211077;0.0;0.0
2019-03-15-17:35:33; 27.5;65300.0;0.0;24.43391;24.43391;0.9224676;0.0;0.0
2019-03-15-17:35:53; 27.5;65303.0;0.0;22.22553;22.22553;0.9502693;0.0;0.0
2019-03-15-17:36:13; 27.6;65293.0;0.0;22.41164;22.41164;0.9236047;0.0;0.0
2019-03-15-17:36:33; 27.6;65385.0;0.0;30.98102;30.98102;0.9580441;0.0;0.0
2019-03-15-17:36:53; 27.6;0.0;0.0;0.9440098;0.9440098;0.05496269;0.0;0.0
2019-03-15-17:37:14; 27.6;0.0;0.0;0.7979365;0.7979365;0.03558531;0.0;0.0
2019-03-15-17:37:34; 27.6;65294.0;0.0;19.38356;19.38356;0.9630205;0.0;0.0
2019-03-15-17:37:54; 27.7;65293.0;0.0;19.50602;19.50602;0.9028689;0.0;0.0
2019-03-15-17:38:14; 27.7;65304.0;0.0;22.59705;22.59705;0.9941217;0.0;0.0
2019-03-15-17:38:34; 27.7;65302.0;0.0;23.59584;23.59584;1.012593;0.0;0.0
2019-03-15-17:38:55; 27.7;65303.0;0.0;16.43937;16.43937;0.9154708;0.0;0.0
2019-03-15-17:39:15; 27.8;65304.0;0.0;20.48568;20.48568;0.9695547;0.0;0.0
2019-03-15-17:39:35; 27.8;65301.0;0.0;21.05236;21.05236;0.9498131;0.0;0.0
2019-03-15-17:39:55; 27.8;65302.0;0.0;17.29557;17.29557;0.924719;0.0;0.0
2019-03-15-17:40:16; 27.9;65300.0;0.0;18.99283;18.99283;0.9467791;0.0;0.0
2019-03-15-17:40:36; 27.9;65298.0;0.0;24.32352;24.32352;0.9927239;0.0;0.0
2019-03-15-17:40:56; 28.0;65303.0;0.0;23.21946;23.21946;0.9177655;0.0;0.0
2019-03-15-17:41:16; 28.0;65295.0;0.0;19.88084;19.88084;1.002382;0.0;0.0
2019-03-15-17:41:36; 28.0;65304.0;0.0;18.92358;18.92358;0.9561639;0.0;0.0
2019-03-15-17:41:57; 28.1;65301.0;0.0;19.05347;19.05347;0.8676291;0.0;0.0
2019-03-15-17:42:17; 28.1;65302.0;0.0;24.4028;24.4028;0.9991011;0.0;0.0
2019-03-15-17:42:37; 28.1;65303.0;0.0;23.34804;23.34804;1.005917;0.0;0.0
2019-03-15-17:42:57; 28.1;65301.0;0.0;18.18469;18.18469;0.9233925;0.0;0.0
2019-03-15-17:43:18; 28.2;65306.0;0.0;17.40031;17.40031;0.985928;0.0;0.0
2019-03-15-17:43:38; 28.2;65302.0;0.0;23.37219;23.37219;0.9984602;0.0;0.0
2019-03-15-17:43:58; 28.3;65302.0;0.0;22.86086;22.86086;0.9046634;0.0;0.0
2019-03-15-17:44:18; 28.3;65304.0;0.0;18.88867;18.88867;0.9305148;0.0;0.0
2019-03-15-17:44:38; 28.3;65300.0;0.0;24.08167;24.08167;0.9695943;0.0;0.0
2019-03-15-17:44:59; 28.3;65301.0;0.0;23.99729;23.99729;0.9376305;0.0;0.0
2019-03-15-17:45:19; 28.4;65301.0;0.0;29.59291;29.59291;1.000089;0.0;0.0
2019-03-15-17:45:39; 28.4;65302.0;0.0;24.17026;24.17026;0.9355199;0.0;0.0
2019-03-15-17:45:59; 28.4;65307.0;0.0;19.49797;19.49797;0.9926836;0.0;0.0
2019-03-15-17:46:20; 28.5;65306.0;0.0;23.7464;23.7464;0.955871;0.0;0.0
2019-03-15-17:46:40; 28.5;65306.0;0.0;22.66892;22.66892;0.9816779;0.0;0.0
2019-03-15-17:47:00; 28.5;65301.0;0.0;22.85451;22.85451;0.9202501;0.0;0.0
2019-03-15-17:47:20; 28.6;65303.0;0.0;20.49923;20.49923;0.9845709;0.0;0.0
2019-03-15-17:47:40; 28.6;65302.0;0.0;22.05012;22.05012;0.9415209;0.0;0.0
2019-03-15-17:48:01; 28.6;65302.0;0.0;15.753449;15.753449;0.9473604;0.0;0.0
2019-03-15-17:48:21; 28.7;65303.0;0.0;28.91116;28.91116;0.9219123;0.0;0.0
2019-03-15-17:48:41; 28.7;65300.0;0.0;24.01091;24.01091;0.9695744;0.0;0.0
2019-03-15-17:49:01; 28.8;65299.0;0.0;27.11723;27.11723;0.9341891;0.0;0.0
2019-03-15-17:49:21; 28.8;65303.0;0.0;16.54332;16.54332;0.9665095;0.0;0.0
2019-03-15-17:49:42; 28.8;65301.0;0.0;22.39241;22.39241;0.9249585;0.0;0.0
2019-03-15-17:50:02; 28.9;65302.0;0.0;20.31699;20.31699;0.979024;0.0;0.0
2019-03-15-17:50:22; 28.9;65301.0;0.0;25.11485;25.11485;0.9380123;0.0;0.0
2019-03-15-17:50:42; 28.9;0.0;0.0;6.216094;6.216094;0.03288563;0.0;0.0
2019-03-15-17:51:02; 28.9;0.0;0.0;0.8093735;0.8093735;0.07197964;0.0;0.0
2019-03-15-17:51:23; 28.9;0.0;0.0;1.000546;1.000546;0.04031792;0.0;0.0
2019-03-15-17:51:43; 28.9;0.0;0.0;0.8970364;0.8970364;0.05488562;0.0;0.0
2019-03-15-17:52:03; 29.0;0.0;0.0;0.9845012;0.9845012;0.05169096;0.0;0.0
2019-03-15-17:52:23; 29.0;0.0;0.0;1.067761;1.067761;0.04353482;0.0;0.0
2019-03-15-17:52:43; 29.0;0.0;0.0;1.047784;1.047784;0.08355936;0.0;0.0
2019-03-15-17:53:04; 29.0;0.0;0.0;0.7212284;0.7212284;0.02371413;0.0;0.0
2019-03-15-17:53:24; 29.0;0.0;0.0;0.8683408;0.8683408;0.04885176;0.0;0.0
2019-03-15-17:53:44; 29.0;0.0;0.0;0.8470861;0.8470861;0.07061643;0.0;0.0
2019-03-15-17:54:04; 29.0;0.0;0.0;1.02136;1.02136;0.06545723;0.0;0.0
2019-03-15-17:54:24; 28.9;0.0;0.0;0.8263608;0.8263608;0.09084573;0.0;0.0
2019-03-15-17:54:45; 28.9;0.0;0.0;0.8456599;0.8456599;0.02802267;0.0;0.0
2019-03-15-17:55:05; 28.9;0.0;0.0;0.7289959;0.7289959;0.08218368;0.0;0.0
2019-03-15-17:55:25; 28.9;0.0;0.0;0.8650325;0.8650325;0.04338903;0.0;0.0
2019-03-15-17:55:45; 28.9;0.0;0.0;0.8483673;0.8483673;0.05850018;0.0;0.0
2019-03-15-17:56:05; 28.9;0.0;0.0;0.7668739;0.7668739;0.05181895;0.0;0.0
2019-03-15-17:56:26; 28.9;0.0;0.0;0.9886032;0.9886032;0.02982196;0.0;0.0
2019-03-15-17:56:46; 28.9;0.0;0.0;1.064983;1.064983;0.02921814;0.0;0.0
2019-03-15-17:57:06; 28.9;0.0;0.0;0.7768415;0.7768415;0.0514515;0.0;0.0
2019-03-15-17:57:26; 28.9;0.0;0.0;1.082117;1.082117;0.0600271;0.0;0.0
2019-03-15-17:57:46; 28.9;0.0;0.0;0.9637506;0.9637506;0.06237666;0.0;0.0
2019-03-15-17:58:07; 28.9;0.0;0.0;0.9641667;0.9641667;0.0684198;0.0;0.0
2019-03-15-17:58:27; 28.8;0.0;0.0;0.8139391;0.8139391;0.02997622;0.0;0.0
2019-03-15-17:58:47; 28.8;0.0;0.0;0.9130726;0.9130726;0.04584712;0.0;0.0
2019-03-15-17:59:07; 28.8;0.0;0.0;0.875434;0.875434;0.07906279;0.0;0.0
2019-03-15-17:59:27; 28.8;0.0;0.0;0.7833336;0.7833336;0.05112234;0.0;0.0
2019-03-15-17:59:48; 28.8;0.0;0.0;1.033486;1.033486;0.06404124;0.0;0.0
2019-03-15-18:00:08; 28.8;0.0;0.0;0.6717733;0.6717733;0.04064756;0.0;0.0
2019-03-15-18:00:28; 28.8;0.0;0.0;0.9540179;0.9540179;0.01743024;0.0;0.0
2019-03-15-18:00:48; 28.8;0.0;0.0;0.8980908;0.8980908;0.053516;0.0;0.0
2019-03-15-18:01:08; 28.8;0.0;0.0;0.7551066;0.7551066;0.06039975;0.0;0.0
2019-03-15-18:01:29; 28.8;0.0;0.0;1.016868;1.016868;0.02540036;0.0;0.0
2019-03-15-18:01:49; 28.8;0.0;0.0;0.9159163;0.9159163;0.05420058;0.0;0.0
2019-03-15-18:02:09; 28.8;0.0;0.0;0.8631614;0.8631614;0.02317028;0.0;0.0
2019-03-15-18:02:29; 28.8;0.0;0.0;0.8063185;0.8063185;0.04177545;0.0;0.0
2019-03-15-18:02:49; 28.7;0.0;0.0;0.9347683;0.9347683;0.08488525;0.0;0.0
2019-03-15-18:03:10; 28.7;0.0;0.0;1.055904;1.055904;0.0765576;0.0;0.0
2019-03-15-18:03:30; 28.7;0.0;0.0;0.8016725;0.8016725;0.06414198;0.0;0.0
2019-03-15-18:03:50; 28.7;0.0;0.0;0.8866569;0.8866569;0.05797736;0.0;0.0
2019-03-15-18:04:10; 28.7;0.0;0.0;0.8668671;0.8668671;0.09728944;0.0;0.0
2019-03-15-18:04:31; 28.7;0.0;0.0;0.9468556;0.9468556;0.05535329;0.0;0.0
2019-03-15-18:04:51; 28.7;0.0;0.0;0.9245359;0.9245359;0.0349363;0.0;0.0
2019-03-15-18:05:11; 28.7;0.0;0.0;0.9748244;0.9748244;0.05105802;0.0;0.0
2019-03-15-18:05:31; 28.6;0.0;0.0;0.7062148;0.7062148;0.1243227;0.0;0.0
2019-03-15-18:05:51; 28.6;0.0;0.0;1.032197;1.032197;0.04477276;0.0;0.0
2019-03-15-18:06:12; 28.6;0.0;0.0;0.7703333;0.7703333;0.05741088;0.0;0.0
2019-03-15-18:06:32; 28.6;0.0;0.0;0.8801767;0.8801767;0.02542824;0.0;0.0
2019-03-15-18:06:52; 28.6;0.0;0.0;1.249606;1.249606;0.04268364;0.0;0.0
2019-03-15-18:07:12; 28.6;0.0;0.0;0.8401491;0.8401491;0.03902356;0.0;0.0
2019-03-15-18:07:33; 28.6;0.0;0.0;0.8711023;0.8711023;0.03407547;0.0;0.0
2019-03-18-18:50:00; 26.7;65302.0;0.0;8.448174;8.448174;0.879767;0.0;0.0
2019-03-18-18:50:21; 26.7;65301.0;0.0;15.694822;15.694822;0.9119225;0.0;0.0
2019-03-18-18:50:41; 26.7;65307.0;0.0;24.46829;24.46829;0.9565408;0.0;0.0
2019-03-18-18:51:01; 26.7;65296.0;0.0;27.26068;27.26068;1.002367;0.0;0.0
2019-03-18-18:51:21; 26.8;65302.0;0.0;20.85098;20.85098;0.9690162;0.0;0.0
2019-03-18-18:51:41; 26.8;65304.0;0.0;17.34321;17.34321;1.005494;0.0;0.0
2019-03-26-11:37:40; 27.5;0.0;0.0;0.9099186;0.9099186;0.04646097;0.0;0.0
2019-03-26-11:38:00; 27.5;0.0;0.0;0.9100267;0.9100267;0.04068896;0.0;0.0
2019-03-26-11:38:20; 27.5;0.0;0.0;0.8785105;0.8785105;0.06344179;0.0;0.0
2019-03-26-11:38:41; 27.6;0.0;0.0;0.9344161;0.9344161;0.04533319;0.0;0.0
2019-03-26-11:39:01; 27.6;0.0;0.0;0.8468239;0.8468239;0.04587776;0.0;0.0
2019-03-26-11:39:21; 27.6;0.0;0.0;0.8485619;0.8485619;0.07661119;0.0;0.0
2019-03-26-11:39:41; 27.6;0.0;0.0;0.8218867;0.8218867;0.05045608;0.0;0.0
2019-03-26-11:40:02; 27.6;0.0;0.0;0.8987918;0.8987918;0.02847398;0.0;0.0
2019-03-26-11:40:22; 27.6;0.0;0.0;0.6504712;0.6504712;0.03822838;0.0;0.0
2019-03-26-11:40:42; 27.6;0.0;0.0;0.98429;0.98429;0.02565734;0.0;0.0
2019-03-26-11:41:02; 27.7;0.0;0.0;0.8192461;0.8192461;0.05570208;0.0;0.0
2019-03-26-11:41:22; 27.7;0.0;0.0;1.00857;1.00857;0.03529997;0.0;0.0
2019-03-26-11:41:43; 27.7;0.0;0.0;0.8755438;0.8755438;0.03698475;0.0;0.0
2019-03-26-11:42:03; 27.7;0.0;0.0;0.9852358;0.9852358;0.06655721;0.0;0.0
2019-03-26-11:42:23; 27.7;0.0;0.0;1.007352;1.007352;0.0658114;0.0;0.0
2019-03-26-11:42:43; 27.7;0.0;0.0;0.9753697;0.9753697;0.06467805;0.0;0.0
2019-03-26-11:43:04; 27.7;0.0;0.0;0.942961;0.942961;0.02466898;0.0;0.0
2019-03-26-11:43:24; 27.7;0.0;0.0;0.8510234;0.8510234;0.03573266;0.0;0.0
2019-03-26-11:43:44; 27.7;0.0;0.0;0.9423301;0.9423301;0.04858944;0.0;0.0
2019-03-26-11:44:04; 27.7;0.0;0.0;0.8342904;0.8342904;0.05105534;0.0;0.0
2019-03-26-11:44:24; 27.8;0.0;0.0;0.9320851;0.9320851;0.05472702;0.0;0.0
2019-03-26-11:44:45; 27.8;0.0;0.0;0.9631518;0.9631518;0.08816636;0.0;0.0
2019-03-26-11:45:05; 27.8;0.0;0.0;0.8207656;0.8207656;0.05172446;0.0;0.0
2019-03-26-11:45:25; 27.8;0.0;0.0;0.7344691;0.7344691;0.03581564;0.0;0.0
2019-03-26-11:45:45; 27.8;0.0;0.0;1.118519;1.118519;0.04159019;0.0;0.0
2019-03-26-11:46:06; 27.8;0.0;0.0;0.8372589;0.8372589;0.04445321;0.0;0.0
2019-03-26-11:46:26; 27.8;0.0;0.0;0.8540512;0.8540512;0.04032346;0.0;0.0
2019-03-26-11:46:46; 27.8;0.0;0.0;0.8724445;0.8724445;0.05771628;0.0;0.0
2019-03-26-11:47:06; 27.8;0.0;0.0;0.8605201;0.8605201;0.05748752;0.0;0.0
2019-03-26-11:47:27; 27.8;0.0;0.0;0.8096875;0.8096875;0.07082784;0.0;0.0
2019-03-26-11:47:47; 27.8;0.0;0.0;0.8390396;0.8390396;0.03762706;0.0;0.0
2019-03-26-11:48:07; 27.8;0.0;0.0;0.8671905;0.8671905;0.03991288;0.0;0.0
2019-03-26-11:48:27; 27.8;0.0;0.0;0.8906807;0.8906807;0.07369399;0.0;0.0
2019-03-26-11:48:48; 27.8;0.0;0.0;0.8081897;0.8081897;0.0491916;0.0;0.0
2019-03-26-11:49:08; 27.8;0.0;0.0;0.8652448;0.8652448;0.03900574;0.0;0.0
2019-03-26-11:49:28; 27.8;0.0;0.0;0.8789103;0.8789103;0.06879277;0.0;0.0
2019-03-26-11:49:48; 27.8;0.0;0.0;0.957549;0.957549;0.02690555;0.0;0.0
2019-03-26-11:50:08; 27.8;0.0;0.0;0.9403698;0.9403698;0.04664689;0.0;0.0
2019-03-26-11:50:29; 27.8;0.0;0.0;0.852599;0.852599;0.04812356;0.0;0.0
2019-03-26-11:50:49; 27.8;0.0;0.0;1.078546;1.078546;0.04624021;0.0;0.0
2019-03-26-11:51:09; 27.8;0.0;0.0;1.111616;1.111616;0.04374087;0.0;0.0
2019-03-26-11:51:29; 27.8;0.0;0.0;1.094199;1.094199;0.06246008;0.0;0.0
2019-03-26-11:51:50; 27.8;0.0;0.0;0.7979256;0.7979256;0.05801279;0.0;0.0
2019-03-26-11:52:10; 27.8;0.0;0.0;0.8665077;0.8665077;0.04588245;0.0;0.0
2019-03-26-11:52:30; 27.8;0.0;0.0;1.079867;1.079867;0.05623202;0.0;0.0
2019-03-26-11:52:50; 27.8;0.0;0.0;0.9993936;0.9993936;0.08560888;0.0;0.0
2019-03-26-11:53:10; 27.8;0.0;0.0;0.8200507;0.8200507;0.03222558;0.0;0.0
2019-03-26-11:53:31; 27.8;0.0;0.0;0.9990903;0.9990903;0.04304297;0.0;0.0
2019-03-26-11:53:51; 27.8;0.0;0.0;0.7715426;0.7715426;0.03292854;0.0;0.0
2019-03-26-11:54:11; 27.8;0.0;0.0;0.9380518;0.9380518;0.0349214;0.0;0.0
2019-03-26-11:54:31; 27.8;0.0;0.0;1.007232;1.007232;0.05301918;0.0;0.0
2019-03-26-11:54:51; 27.8;0.0;0.0;0.9408318;0.9408318;0.05838417;0.0;0.0
2019-03-26-11:55:12; 27.8;0.0;0.0;0.8960282;0.8960282;0.04820933;0.0;0.0
2019-03-26-11:55:32; 27.8;0.0;0.0;0.8653561;0.8653561;0.07155925;0.0;0.0
2019-03-26-11:55:52; 27.8;0.0;0.0;0.9453598;0.9453598;0.06358587;0.0;0.0
2019-03-26-11:56:12; 27.8;0.0;0.0;0.7353166;0.7353166;0.03749812;0.0;0.0
2019-03-26-11:56:32; 27.9;0.0;0.0;0.9210902;0.9210902;0.0351533;0.0;0.0
2019-03-26-11:56:53; 27.8;0.0;0.0;0.8794543;0.8794543;0.04669214;0.0;0.0
2019-03-26-11:57:13; 27.8;0.0;0.0;0.8319358;0.8319358;0.06680177;0.0;0.0
2019-03-26-11:57:33; 27.8;0.0;0.0;1.14976;1.14976;0.0491586;0.0;0.0
2019-03-26-11:57:53; 27.8;0.0;0.0;0.9352825;0.9352825;0.05992088;0.0;0.0
2019-03-26-11:58:13; 27.8;0.0;0.0;0.889577;0.889577;0.02863449;0.0;0.0
2019-03-26-11:58:34; 27.8;0.0;0.0;1.055567;1.055567;0.03940898;0.0;0.0
2019-03-26-11:58:54; 27.8;0.0;0.0;1.160701;1.160701;0.05723662;0.0;0.0
2019-03-26-11:59:14; 27.8;0.0;0.0;0.9431902;0.9431902;0.06002392;0.0;0.0
2019-03-26-11:59:34; 27.8;0.0;0.0;1.097451;1.097451;0.03032506;0.0;0.0
2019-03-26-11:59:55; 27.8;0.0;0.0;0.8643801;0.8643801;0.07756877;0.0;0.0
2019-03-26-12:00:15; 27.8;0.0;0.0;0.7800867;0.7800867;0.04857544;0.0;0.0
2019-03-26-12:00:35; 27.8;0.0;0.0;0.7751415;0.7751415;0.03047727;0.0;0.0
2019-03-26-12:00:55; 27.8;0.0;0.0;0.7946391;0.7946391;0.02030355;0.0;0.0
2019-03-26-12:01:15; 27.8;0.0;0.0;1.096231;1.096231;0.04975733;0.0;0.0
2019-03-26-12:01:36; 27.8;0.0;0.0;0.9222637;0.9222637;0.02603048;0.0;0.0
2019-03-26-12:01:56; 27.8;0.0;0.0;0.8584352;0.8584352;0.04862543;0.0;0.0
2019-03-26-12:02:16; 27.8;0.0;0.0;0.8369891;0.8369891;0.05728509;0.0;0.0
2019-03-26-12:02:36; 27.8;0.0;0.0;1.111794;1.111794;0.03947556;0.0;0.0
2019-03-26-12:02:56; 27.8;0.0;0.0;1.023488;1.023488;0.06478089;0.0;0.0
2019-03-26-12:03:17; 27.8;0.0;0.0;1.097186;1.097186;0.02463151;0.0;0.0
2019-03-26-12:03:37; 27.8;0.0;0.0;1.047889;1.047889;0.03012701;0.0;0.0
2019-03-26-12:03:57; 27.8;0.0;0.0;1.066774;1.066774;0.0426394;0.0;0.0
2019-03-26-12:04:17; 27.8;0.0;0.0;0.9605387;0.9605387;0.07705675;0.0;0.0
2019-03-26-12:04:38; 27.8;0.0;0.0;0.8324449;0.8324449;0.04382327;0.0;0.0
2019-03-26-12:04:58; 27.8;0.0;0.0;1.064372;1.064372;0.07122574;0.0;0.0
2019-03-26-12:05:18; 27.8;0.0;0.0;0.9247729;0.9247729;0.04400081;0.0;0.0
2019-03-26-12:05:38; 27.8;0.0;0.0;0.9086404;0.9086404;0.05684329;0.0;0.0
2019-03-26-12:05:58; 27.8;0.0;0.0;0.853837;0.853837;0.06563403;0.0;0.0
2019-03-26-12:06:19; 27.8;0.0;0.0;0.9052201;0.9052201;0.06471364;0.0;0.0
2019-03-26-12:06:39; 27.8;0.0;0.0;0.8378062;0.8378062;0.0700293;0.0;0.0
2019-03-26-12:06:59; 27.8;0.0;0.0;0.9419054;0.9419054;0.07492814;0.0;0.0
2019-03-26-12:07:19; 27.8;0.0;0.0;0.737586;0.737586;0.03420921;0.0;0.0
2019-03-26-12:07:39; 27.8;0.0;0.0;0.8708822;0.8708822;0.0363326;0.0;0.0
2019-03-26-12:08:00; 27.8;0.0;0.0;0.8850697;0.8850697;0.03511719;0.0;0.0
2019-03-26-12:08:20; 27.8;0.0;0.0;0.7456206;0.7456206;0.04606796;0.0;0.0
2019-03-26-12:08:40; 27.8;0.0;0.0;1.019316;1.019316;0.05480359;0.0;0.0
2019-03-26-12:09:00; 27.8;0.0;0.0;0.8623839;0.8623839;0.05949549;0.0;0.0
2019-03-26-12:09:21; 27.8;0.0;0.0;0.867783;0.867783;0.07510326;0.0;0.0
2019-03-26-12:09:41; 27.8;0.0;0.0;1.017548;1.017548;0.02187743;0.0;0.0
2019-03-26-12:10:01; 27.8;0.0;0.0;1.121667;1.121667;0.05299828;0.0;0.0
2019-03-26-12:10:21; 27.8;0.0;0.0;0.7968111;0.7968111;0.07808007;0.0;0.0
2019-03-26-12:10:42; 27.8;0.0;0.0;0.9305341;0.9305341;0.05580302;0.0;0.0
2019-03-26-12:11:02; 27.8;0.0;0.0;1.214318;1.214318;0.03681438;0.0;0.0
2019-03-26-12:11:22; 27.8;0.0;0.0;0.9536039;0.9536039;0.04662913;0.0;0.0
2019-03-26-12:11:42; 27.8;0.0;0.0;0.9734833;0.9734833;0.05909473;0.0;0.0
2019-03-26-12:12:03; 27.8;0.0;0.0;0.8414688;0.8414688;0.03360807;0.0;0.0
2019-03-26-12:12:23; 27.8;0.0;0.0;0.8495596;0.8495596;0.0384553;0.0;0.0
2019-03-26-12:12:43; 27.8;0.0;0.0;0.975504;0.975504;0.03672492;0.0;0.0
2019-03-26-12:13:03; 27.8;0.0;0.0;0.9446763;0.9446763;0.05595581;0.0;0.0
2019-03-26-12:13:23; 27.8;0.0;0.0;0.7903501;0.7903501;0.05049955;0.0;0.0
2019-03-26-12:13:44; 27.8;0.0;0.0;1.075592;1.075592;0.0360177;0.0;0.0
2019-03-26-12:14:04; 27.8;0.0;0.0;0.8169971;0.8169971;0.04462432;0.0;0.0
2019-03-26-12:14:24; 27.8;0.0;0.0;0.9726608;0.9726608;0.06855548;0.0;0.0
2019-03-26-12:14:44; 27.8;0.0;0.0;0.7263342;0.7263342;0.04362952;0.0;0.0
2019-03-26-12:15:04; 27.8;0.0;0.0;0.8711581;0.8711581;0.03822886;0.0;0.0
2019-03-26-12:15:25; 27.8;0.0;0.0;0.7610963;0.7610963;0.07637185;0.0;0.0
2019-03-26-12:15:45; 27.8;0.0;0.0;0.8987445;0.8987445;0.0387147;0.0;0.0
2019-03-26-12:16:05; 27.8;0.0;0.0;0.8100858;0.8100858;0.06790197;0.0;0.0
2019-03-26-12:16:25; 27.8;0.0;0.0;0.9318244;0.9318244;0.04464425;0.0;0.0
2019-03-26-12:16:45; 27.8;0.0;0.0;0.8699211;0.8699211;0.04692969;0.0;0.0
2019-03-26-12:17:06; 27.8;0.0;0.0;1.144532;1.144532;0.04919167;0.0;0.0
2019-03-26-12:17:26; 27.8;0.0;0.0;0.9462937;0.9462937;0.04206191;0.0;0.0
2019-03-26-12:17:46; 27.8;0.0;0.0;0.8046005;0.8046005;0.03936269;0.0;0.0
2019-03-26-12:18:06; 27.8;0.0;0.0;0.7353851;0.7353851;0.04740538;0.0;0.0
2019-03-26-12:18:27; 27.8;0.0;0.0;1.247926;1.247926;0.04136175;0.0;0.0
2019-03-26-12:18:47; 27.8;0.0;0.0;0.9432779;0.9432779;0.05518078;0.0;0.0
2019-03-26-12:19:07; 27.8;0.0;0.0;0.9156337;0.9156337;0.06193582;0.0;0.0
2019-03-26-12:19:27; 27.8;0.0;0.0;0.9820386;0.9820386;0.04637523;0.0;0.0
2019-03-26-12:19:48; 27.8;0.0;0.0;0.9337664;0.9337664;0.05240085;0.0;0.0
